lat,lng,date,hour,alt,course,speed,humidity,temp,pm25,lon,marker-color,marker-size,marker-symbol
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,48,22,3.42,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,48,22,3.56,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,48,22,3.63,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,48,22,3.09,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,48,22,3.11,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,48,22,3.05,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,48,22,3.18,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,48,22,2.99,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,48,22,2.87,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,47,23,3.06,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,47,23,2.89,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,48,23,3.04,-75.596048,,,
6.263302,-75.596048,4/5/2017,03:19:14.00,1534.2,296.73,14.63,47,23,3.24,-75.596048,,,
6.263632,-75.597585,4/5/2017,03:22:31.00,1534.2,198.17,0.00,48,23,4.74,-75.597585,,,
6.263632,-75.597585,4/5/2017,03:22:45.00,1530.6,198.17,0.00,47,23,4.16,-75.597585,,,
6.263152,-75.597735,4/5/2017,03:28:46.00,1458.2,INVALID,INVALID,45,24,2.1,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:29:00.00,1458.2,26.23,0.00,45,24,1.91,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:29:14.00,1458.2,26.23,0.00,45,24,1.8,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:29:28.00,1458.2,26.23,0.00,45,24,1.52,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:29:42.00,1458.2,26.23,0.00,45,24,1.76,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:29:56.00,1458.2,26.23,0.00,45,24,1.88,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:30:10.00,1458.2,26.23,0.00,45,24,2.13,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:30:24.00,1458.2,26.23,0.00,45,24,2.01,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:30:38.00,1458.2,26.23,0.00,45,24,1.75,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:30:52.00,1458.2,26.23,0.00,45,24,2.35,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:31:06.00,1458.2,26.23,0.00,45,24,2.18,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:31:20.00,1458.2,26.23,0.00,43,25,2,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:31:20.00,1458.2,26.23,0.00,44,24,1.96,-75.597735,,,
6.263152,-75.597735,4/5/2017,03:31:20.00,1458.2,26.23,0.00,44,24,2.05,-75.597735,,,
6.263533,-75.597688,4/5/2017,03:32:02.00,1527.7,26.23,0.00,44,24,2.3,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:32:16.00,1527.7,26.23,0.00,44,24,1.95,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:32:30.00,1527.7,262.50,0.00,43,25,1.69,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:32:44.00,1527.7,262.50,0.00,43,25,1.81,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:32:58.00,1527.7,262.50,0.00,43,25,1.8,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:33:12.00,1527.7,262.50,0.00,43,25,1.92,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:33:26.00,1527.7,262.50,0.00,43,25,2.04,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:33:40.00,1527.7,262.50,0.00,43,25,2.09,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:33:54.00,1527.7,262.50,0.00,43,25,1.66,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:08.00,1527.7,262.50,0.00,43,25,2.14,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:22.00,1527.7,262.50,0.00,43,25,1.84,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:36.00,1527.7,262.50,0.00,43,25,2.04,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.7,262.50,0.00,43,25,1.56,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.7,262.50,0.00,43,25,1.73,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.7,262.50,0.00,43,25,2.04,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.7,262.50,0.00,42,25,1.89,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.7,262.50,0.00,42,25,2.02,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.7,262.50,0.00,42,25,1.79,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.7,262.50,0.00,42,25,1.66,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.7,262.50,0.00,42,25,1.87,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.7,262.50,0.00,42,25,1.6,-75.597688,,,
6.263533,-75.597688,4/5/2017,03:34:50.00,1527.7,262.50,0.00,42,25,2.22,-75.597688,,,
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.9,164.71,0.00,42,25,1.91,-75.597575,,,
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.9,164.71,0.00,42,25,1.86,-75.597575,,,
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.9,164.71,0.00,42,25,1.76,-75.597575,,,
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.9,164.71,0.00,42,25,1.6,-75.597575,,,
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.9,164.71,0.00,42,25,2.01,-75.597575,,,
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.9,164.71,0.00,42,25,1.81,-75.597575,,,
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.9,164.71,0.00,42,25,1.7,-75.597575,,,
6.263572,-75.597575,4/5/2017,03:37:11.00,1526.9,164.71,0.00,42,25,2.13,-75.597575,,,
